20	2026-03-06 14:43:39	109089819	898.19
20	2026-03-06 14:30:19	110989819	898.19
20	2026-03-06 14:30:19	100189819	898.19
20	2026-03-06 14:03:39	114789819	898.19
20	2026-03-06 14:03:39	103989819	898.19
20	2026-03-06 13:50:19	116689819	898.19
20	2026-03-06 13:50:19	105889819	898.19
20	2026-03-06 13:23:39	109689819	898.19
20	2026-03-06 13:10:19	111589819	898.19
20	2026-03-06 13:10:19	100789819	898.19
20	2026-03-06 12:43:39	115389819	898.19
20	2026-03-06 12:43:39	104589819	898.19
20	2026-03-06 12:30:19	117289819	898.19
20	2026-03-06 12:30:19	106489819	898.19
20	2026-03-06 12:03:39	110289819	898.19
20	2026-03-06 11:50:19	112189819	898.19
20	2026-03-06 11:50:19	101389819	898.19
20	2026-03-06 11:23:39	115989819	898.19
20	2026-03-06 11:23:39	105189819	898.19
20	2026-03-06 11:10:19	117889819	898.19
20	2026-03-06 11:10:19	107089819	898.19
20	2026-03-06 10:43:39	110889819	898.19
20	2026-03-06 10:43:39	100089819	898.19
20	2026-03-06 10:30:19	112789819	898.19
20	2026-03-06 10:30:19	101989819	898.19
20	2026-03-06 10:03:39	116589819	898.19
20	2026-03-06 10:03:39	105789819	898.19
20	2026-03-06 09:50:19	118489819	898.19
20	2026-03-06 09:50:19	107689819	898.19
20	2026-03-06 09:23:39	111489819	898.19
20	2026-03-06 09:23:39	100689819	898.19
20	2026-03-06 09:10:19	113389819	898.19
20	2026-03-06 09:10:19	102589819	898.19
20	2026-03-06 08:43:39	117189819	898.19
20	2026-03-06 08:43:39	106389819	898.19
20	2026-03-06 08:30:19	119089819	898.19
20	2026-03-06 08:30:19	108289819	898.19
20	2026-03-06 08:03:39	112089819	898.19
20	2026-03-06 08:03:39	101289819	898.19
20	2026-03-06 07:50:19	113989819	898.19
20	2026-03-06 07:50:19	103189819	898.19
20	2026-03-06 07:23:39	117789819	898.19
20	2026-03-06 07:23:39	106989819	898.19
20	2026-03-06 07:10:19	119689819	898.19
20	2026-03-06 07:10:19	108889819	898.19
20	2026-03-06 06:43:39	112689819	898.19
20	2026-03-06 06:43:39	101889819	898.19
20	2026-03-06 06:30:19	114589819	898.19
20	2026-03-06 06:30:19	103789819	898.19
20	2026-03-06 06:03:39	118389819	898.19
20	2026-03-06 06:03:39	107589819	898.19
20	2026-03-06 05:50:19	109489819	898.19
20	2026-03-06 05:23:39	113289819	898.19
20	2026-03-06 05:23:39	102489819	898.19
20	2026-03-06 05:10:19	115189819	898.19
20	2026-03-06 05:10:19	104389819	898.19
20	2026-03-06 04:43:39	118989819	898.19
20	2026-03-06 04:43:39	108189819	898.19
20	2026-03-06 04:30:19	110089819	898.19
20	2026-03-06 04:03:39	113889819	898.19
20	2026-03-06 04:03:39	103089819	898.19
20	2026-03-06 03:50:19	115789819	898.19
20	2026-03-06 03:50:19	104989819	898.19
20	2026-03-06 03:23:39	119589819	898.19
20	2026-03-06 03:23:39	108789819	898.19
20	2026-03-06 03:10:19	110689819	898.19
20	2026-03-06 02:43:39	114489819	898.19
20	2026-03-06 02:43:39	103689819	898.19
20	2026-03-06 02:30:19	116389819	898.19
20	2026-03-06 02:30:19	105589819	898.19
20	2026-03-06 02:03:39	109389819	898.19
20	2026-03-06 01:50:19	111289819	898.19
20	2026-03-06 01:50:19	100489819	898.19
20	2026-03-06 01:23:39	115089819	898.19
20	2026-03-06 01:23:39	104289819	898.19
20	2026-03-06 01:10:19	116989819	898.19
20	2026-03-06 01:10:19	106189819	898.19
20	2026-03-06 00:43:39	109989819	898.19
20	2026-03-06 00:30:19	111889819	898.19
20	2026-03-06 00:30:19	101089819	898.19
20	2026-03-06 00:03:39	115689819	898.19
20	2026-03-06 00:03:39	104889819	898.19
20	2026-03-05 23:50:19	95989819	898.19
20	2026-03-05 23:50:19	85189819	898.19
20	2026-03-05 23:23:39	99789819	898.19
20	2026-03-05 23:23:39	88989819	898.19
20	2026-03-05 23:10:19	90889819	898.19
20	2026-03-05 23:10:19	80089819	898.19
20	2026-03-05 22:43:39	94689819	898.19
20	2026-03-05 22:43:39	83889819	898.19
20	2026-03-05 22:30:19	96589819	898.19
20	2026-03-05 22:30:19	85789819	898.19
20	2026-03-05 22:03:39	89589819	898.19
20	2026-03-05 21:50:19	91489819	898.19
20	2026-03-05 21:50:19	80689819	898.19
20	2026-03-05 21:23:39	95289819	898.19
20	2026-03-05 21:23:39	84489819	898.19
20	2026-03-05 21:10:19	97189819	898.19
20	2026-03-05 21:10:19	86389819	898.19
20	2026-03-05 20:43:39	90189819	898.19
20	2026-03-05 20:30:19	92089819	898.19
20	2026-03-05 20:30:19	81289819	898.19
20	2026-03-05 20:03:39	95889819	898.19
20	2026-03-05 20:03:39	85089819	898.19
20	2026-03-05 19:50:19	97789819	898.19
20	2026-03-05 19:50:19	86989819	898.19
20	2026-03-05 19:23:39	90789819	898.19
20	2026-03-05 19:10:19	92689819	898.19
20	2026-03-05 19:10:19	81889819	898.19
20	2026-03-05 18:43:39	96489819	898.19
20	2026-03-05 18:43:39	85689819	898.19
20	2026-03-05 18:30:19	98389819	898.19
20	2026-03-05 18:30:19	87589819	898.19
20	2026-03-05 18:03:39	91389819	898.19
20	2026-03-05 18:03:39	80589819	898.19
20	2026-03-05 17:50:19	93289819	898.19
20	2026-03-05 17:50:19	82489819	898.19
20	2026-03-05 17:23:39	97089819	898.19
20	2026-03-05 17:23:39	86289819	898.19
20	2026-03-05 17:10:19	98989819	898.19
20	2026-03-05 17:10:19	88189819	898.19
20	2026-03-05 16:43:39	91989819	898.19
20	2026-03-05 16:43:39	81189819	898.19
20	2026-03-05 16:30:19	93889819	898.19
20	2026-03-05 16:30:19	83089819	898.19
20	2026-03-05 16:03:39	97689819	898.19
20	2026-03-05 16:03:39	86889819	898.19
20	2026-03-05 15:50:19	99589819	898.19
20	2026-03-05 15:50:19	88789819	898.19
20	2026-03-05 15:23:39	92589819	898.19
20	2026-03-05 15:23:39	81789819	898.19
20	2026-03-05 15:10:19	94489819	898.19
20	2026-03-05 15:10:19	83689819	898.19
20	2026-03-05 14:43:39	98289819	898.19
20	2026-03-05 14:43:39	87489819	898.19
20	2026-03-05 14:30:19	89389819	898.19
20	2026-03-05 14:03:39	93189819	898.19
20	2026-03-05 14:03:39	82389819	898.19
20	2026-03-05 13:50:19	95089819	898.19
20	2026-03-05 13:50:19	84289819	898.19
20	2026-03-05 13:23:39	98889819	898.19
20	2026-03-05 13:23:39	88089819	898.19
20	2026-03-05 13:10:19	89989819	898.19
20	2026-03-05 12:43:39	93789819	898.19
20	2026-03-05 12:43:39	82989819	898.19
20	2026-03-05 12:30:19	95689819	898.19
20	2026-03-05 12:30:19	84889819	898.19
20	2026-03-05 12:03:39	99489819	898.19
